shot_id,batch,clip,clip_title,scene_id,camera,asset_type,priority,pure_prompt,negative_prompt,story_stage,stage_name,spatial_lock
MSB098,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,prop,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB098.png. Panel MSB098, Clip 11 石块失手, time 02:56. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 特写. Beat: 石块再出现. Visual focus: 路边普通石块在湿地边缘，旁边碎砖和杂草说明它属于环境. Character focus: 石块/环境. Expression: 无人物，命运感. Blocking and motion: 固定低角度. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB098.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB099,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB099.png. Panel MSB099, Clip 11 石块失手, time 02:58. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 近景. Beat: 小川眼神落下. Visual focus: 小川眼神从哥哥和彬子之间突然落到地面石块. Character focus: 小川. Expression: 恐惧中找到一个错误出口. Blocking and motion: 只有眼神变化. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB099.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB100,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB100.png. Panel MSB100, Clip 11 石块失手, time 03:00. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 特写. Beat: 手松开书包带. Visual focus: 小川一只手从书包带上松开，指节发白. Character focus: 小川. Expression: 下意识，不是决定. Blocking and motion: 手部松开. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB100.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB101,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB101.png. Panel MSB101, Clip 11 石块失手, time 03:02. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 中景. Beat: 弯身动作开始. Visual focus: 小川身体歪斜向下，不是漂亮下蹲，书包失去平衡. Character focus: 小川. Expression: 慌乱失控. Blocking and motion: 身体向下折. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB101.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB102,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB102.png. Panel MSB102, Clip 11 石块失手, time 03:04. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 特写. Beat: 手碰到石块. Visual focus: 小川的手碰到湿石块，泥水和小手比例清楚. Character focus: 小川/石块. Expression: 急促，迟疑不到一秒. Blocking and motion: 手抓住石块. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB102.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB103,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB103.png. Panel MSB103, Clip 11 石块失手, time 03:06. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 中景. Beat: 彬子动作逼近. Visual focus: 彬子准备动作继续靠近阿磊，画面边缘小川弯身. Character focus: 彬子/阿磊/小川. Expression: 彬子失控，小川被逼急. Blocking and motion: 两条动作线并置. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB103.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB104,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB104.png. Panel MSB104, Clip 11 石块失手, time 03:08. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 中景. Beat: 小川起身甩动. Visual focus: 小川抓着石块猛地起身，身体歪，动作短促混乱. Character focus: 小川. Expression: 惊恐，不是愤怒. Blocking and motion: 起身+甩动合一. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB104.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB105,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,end_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB105.png. Panel MSB105, Clip 11 石块失手, time 03:10. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 中景. Beat: 遮挡冲击瞬间. Visual focus: 前景人影或路灯柱遮住冲击瞬间，只看到众人身体突然停住. Character focus: 全体. Expression: 声音抽空. Blocking and motion: 动作后突然 locked-off. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB105.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB106,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB106.png. Panel MSB106, Clip 11 石块失手, time 03:12. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 近景. Beat: 彬子不可置信. Visual focus: 彬子不做血腥表现，只拍脸上不可置信和失去凶相的空白. Character focus: 彬子. Expression: 从凶变空. Blocking and motion: 停住不动. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB106.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB107,B04,11,石块失手,SCN_ALLEY,CAM_ALLEY_04_STONE_HIT,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB107.png. Panel MSB107, Clip 11 石块失手, time 03:14. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_04_STONE_HIT. Shot size: 近景. Beat: 小川失声. Visual focus: 小川手还悬着，嘴张开但发不出声，浅绿书包歪到一边. Character focus: 小川. Expression: 彻底惊恐. Blocking and motion: 冻结一拍. Continuity anchors: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥. Story stage: S4_STONE_ACCIDENT / stone accident. Character stage lock: Xiao Chuan panics and acts without heroism; A Lei is being squeezed by the group.. Wardrobe state: Xiao Chuan's hand, knee, shoe edge, scarf, and bag start to become wet or muddy.. Emotion state: Panic, loss of control, shock after impact.. Environment stage lock: Wet ground and roadside stone become the visual center; violence is hidden and de-glorified.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝. Keep the impact obscured and panic-based; no gore, no heroic pose, no explicit wound detail.",S4_STONE_ACCIDENT,stone accident,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB107.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB108,B04,12,主角逃跑,SCN_ALLEY,CAM_ALLEY_05_ESCAPE_VECTOR,start_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B04/WB2_ALLEY_MSB108.png. Panel MSB108, Clip 12 主角逃跑, time 03:16. Scene lock: SCN_ALLEY. Camera reference: CAM_ALLEY_05_ESCAPE_VECTOR. Shot size: 中景. Beat: 冻结后的第一步. Visual focus: 小川从冻结中突然歪出去，脚步不是标准起跑. Character focus: 小川. Expression: 惊恐自动反应. Blocking and motion: 身体先歪，脚才跟上. Continuity anchors: 小川沿小路深处逃向废楼方向，书包剧烈晃动，哥哥小满留在后方混乱中，路灯拖影. Story stage: S5_ESCAPE_DIRTY / escape dirty state. Character stage lock: Xiao Chuan runs in panic with broken breath; he is not brave, only frightened.. Wardrobe state: Xiao Chuan is visibly dirtier: knees, shoes, bag edge and sleeves muddy; clothes crooked.. Emotion state: Breathless fear, tunnel vision, guilt, and flight.. Environment stage lock: The alley streaks past toward an abandoned building entrance.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 逃跑方向漂移、大街追车、突然变白天、追兵追到身边、哥哥小满一起跑. Do not restore Xiao Chuan to clean clothes; do not make the escape look brave or action-heroic.",S5_ESCAPE_DIRTY,escape dirty state,"Follow whitebox_renders_v2/B04/WB2_ALLEY_MSB108.png; preserve axis, scale, foreground/midground/background, and subject blocking."
