panel_id,batch,clip,clip_title,scene_id,camera,asset_type,priority,pure_path,annotated_path,pure_prompt,negative_prompt,spatial_lock,story_stage,stage_name,character_stage_lock,wardrobe_state,emotion_state,environment_stage_lock,whitebox_reference_path
MSB001,B01,01,老小区建立,SCN_COMPOUND,CAM_COMPOUND_01_ESTABLISH,storyboard,A,visual_assets/pure/micro_storyboard/B01/MSB001_v001.png,visual_assets/annotated/micro_storyboard/B01/MSB001_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S0_START_CLEAN 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 现代商业街、明亮商铺、现代招牌、人群拥挤; 现代商铺化、入口漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel. Pre-fight children must not be muddy, wet, heavily grimy, post-fight, or post-escape. Do not make Xiao Man look like a smaller Xiao Chuan: no shared anxious round-eyed face, no right-ear anchor, no same spiky hair.",老旧居民楼一楼偏僻角落、发黄水泥墙、晾衣绳、破自行车、潮湿地面、门内微弱 CRT 蓝绿光 / Environment continuity lock,S0_START_CLEAN,起始干净阶段 / Start clean,角色焦点：环境；连续性：老旧居民楼一楼偏僻角落、发黄水泥墙、晾衣绳、破自行车、潮湿地面、门内微弱 CRT 蓝绿光 / Character focus: 环境; continuity: 老旧居民楼一楼偏僻角落、发黄水泥墙、晾衣绳、破自行车、潮湿地面、门内微弱 CRT 蓝绿光,角色焦点：环境；连续性：老旧居民楼一楼偏僻角落、发黄水泥墙、晾衣绳、破自行车、潮湿地面、门内微弱 CRT 蓝绿光 / Character focus: 环境; continuity: 老旧居民楼一楼偏僻角落、发黄水泥墙、晾衣绳、破自行车、潮湿地面、门内微弱 CRT 蓝绿光,无人物，只有潮湿和静默 / Emotion state from panel plan,老旧居民楼一楼偏僻角落、发黄水泥墙、晾衣绳、破自行车、潮湿地面、门内微弱 CRT 蓝绿光 / Environment continuity lock,whitebox_renders_v2/B01/WB2_COMPOUND_MSB001.png
MSB148,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,visual_assets/pure/micro_storyboard/B05/MSB148_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB148_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S6_CORRIDOR_PHONE_SHOCK 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变; 主角变脸、电话亭位置漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,角色焦点：小川；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,害怕压住呼吸 / Emotion state from panel plan,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB148.png
MSB149,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,B,visual_assets/pure/micro_storyboard/B05/MSB149_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB149_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S6_CORRIDOR_PHONE_SHOCK 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变; 主角变脸、电话亭位置漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/道具；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/道具; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,角色焦点：小川/道具；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/道具; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,身份锚点稳定 / Emotion state from panel plan,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB149.png
MSB150,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,visual_assets/pure/micro_storyboard/B05/MSB150_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB150_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S6_CORRIDOR_PHONE_SHOCK 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变; 主角变脸、电话亭位置漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/电话; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,角色焦点：小川/电话；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/电话; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,被听筒吸住 / Emotion state from panel plan,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB150.png
MSB151,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,visual_assets/pure/micro_storyboard/B05/MSB151_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB151_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S6_CORRIDOR_PHONE_SHOCK 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变; 主角变脸、电话亭位置漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/道具；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/道具; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,角色焦点：小川/道具；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/道具; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,犹豫 / Emotion state from panel plan,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB151.png
MSB152,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,keyframe,A,visual_assets/pure/micro_storyboard/B05/MSB152_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB152_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S6_CORRIDOR_PHONE_SHOCK 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变; 主角变脸、电话亭位置漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话亭；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/电话亭; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,角色焦点：小川/电话亭；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/电话亭; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,无处可去后的安静 / Emotion state from panel plan,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB152.png
MSB153,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,B,visual_assets/pure/micro_storyboard/B05/MSB153_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB153_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S6_CORRIDOR_PHONE_SHOCK 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变; 主角变脸、电话亭位置漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：电话/道具；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 电话/道具; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,角色焦点：电话/道具；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 电话/道具; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,无人物，铃声逼近 / Emotion state from panel plan,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB153.png
MSB154,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,end_frame,A,visual_assets/pure/micro_storyboard/B05/MSB154_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB154_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S6_CORRIDOR_PHONE_SHOCK 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变; 主角变脸、电话亭位置漂移. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,S6_CORRIDOR_PHONE_SHOCK,走廊电话惊惧阶段 / Corridor phone shock,角色焦点：小川/电话；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/电话; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,角色焦点：小川/电话；连续性：小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Character focus: 小川/电话; continuity: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质,决定不是勇敢，是被迫 / Emotion state from panel plan,小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质 / Environment continuity lock,whitebox_renders_v2/B05/WB2_PHONE_MSB154.png
MSB155,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,start_frame,A,visual_assets/pure/micro_storyboard/B06/MSB155_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB155_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S7_PHONE_ELECTRONICIZATION 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化; 手和听筒变形. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：电话；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 电话; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,角色焦点：电话；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 电话; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,无人物，物件压力 / Emotion state from panel plan,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB155.png
MSB156,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,storyboard,A,visual_assets/pure/micro_storyboard/B06/MSB156_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB156_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S7_PHONE_ELECTRONICIZATION 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化; 手和听筒变形. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川/电话；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 小川/电话; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,角色焦点：小川/电话；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 小川/电话; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,紧张 / Emotion state from panel plan,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB156.png
MSB157,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,storyboard,A,visual_assets/pure/micro_storyboard/B06/MSB157_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB157_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S7_PHONE_ELECTRONICIZATION 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化; 手和听筒变形. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川/电话；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 小川/电话; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,角色焦点：小川/电话；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 小川/电话; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,触碰恐惧 / Emotion state from panel plan,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB157.png
MSB158,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,keyframe,A,visual_assets/pure/micro_storyboard/B06/MSB158_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB158_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S7_PHONE_ELECTRONICIZATION 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化; 手和听筒变形. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：电话/小川；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 电话/小川; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,角色焦点：电话/小川；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 电话/小川; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,动作小但不可逆 / Emotion state from panel plan,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB158.png
MSB159,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,storyboard,B,visual_assets/pure/micro_storyboard/B06/MSB159_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB159_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S7_PHONE_ELECTRONICIZATION 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化; 手和听筒变形. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：电话线；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 电话线; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,角色焦点：电话线；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 电话线; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,无人物，转场预兆 / Emotion state from panel plan,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB159.png
MSB160,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,end_frame,A,visual_assets/pure/micro_storyboard/B06/MSB160_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB160_v001_annotated.png,"Create a pure cinematic image for AIGC video generation, 16:9 landscape, high-resolution film still quality, no visible text or annotations. 1990s small-town China, Chinese dreamcore realism, humid yellowed childhood memory, low light, subtle VHS grain, real old clothes and lived-in surfaces. Preserve character design v2 and scene spatial bible v1. Story-stage lock: S7_PHONE_ELECTRONICIZATION 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no layout notes, no watermark. Avoid: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化; 手和听筒变形. Do not change scene layout, character identities, clothing, lighting direction, or camera axis. Do not leak wardrobe, dirt, injury, expression, or environment state from a later story stage into this panel.",旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,S7_PHONE_ELECTRONICIZATION,电话电子化阶段 / Phone electronicization,角色焦点：小川；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 小川; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,角色焦点：小川；连续性：旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Character focus: 小川; continuity: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线,像听见不该听的东西 / Emotion state from panel plan,旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线 / Environment continuity lock,whitebox_renders_v2/B06/WB2_PHONE_MSB160.png
